,caption,likes,URL,comments,labels
274,"Photo by @tbfrost | No, your eyes arenÛªt playing tricks on you, this is a two headed snake! A two headed copperhead to be specific. I was given permission to photograph this rare and incredible being by the Virginia Department of Game and Inland Fisheries. An x-Ray shows they share the same heart, digestive track, etc but have two completely in heads and thus brains. To see another photo of this two headed snake, IÛªm @tbfrost","661,110 likes",https://scontent-dfw5-2.cdninstagram.com/vp/fa1b0a8542456b1f619174946156e0d6/5C842AF0/t51.2885-15/fr/e15/s1080x1080/42683010_176151169940636_8188552140759303583_n.jpg,6344,"['reptile', 'scaled reptile', 'snake', 'fauna', 'serpent', 'boa constrictor', 'organism', 'macro photography', 'lizard', 'terrestrial animal']"
275,"Photo by @katieorlinsky | Fall time along the Alatna River in Gates of the Arctic National Park, Alaska. The Alatna River flows for roughly 184 river miles through the Brooks Range until it joins the Koyukuk River near the native village of Allakaket. It is known as one of the most beautiful rivers in the United States- which I can most certainly verify after spending the last few weeks backpacking, pack-rafting and photographing along 47 miles of the river. It was an incredible adventure, and an eye-opening look at some fascinating new ecological impacts that are transforming the landscape (thatÛªs all I can say about it now, but stay tuned for the upcoming article!).","406,753 likes",https://scontent-dfw5-2.cdninstagram.com/vp/bc43880a8d0518277ef2698291bd2f1f/5C88BEBD/t51.2885-15/fr/e15/s1080x1080/42811291_664397217286859_3479354799273240990_n.jpg,824,"['highland', 'wilderness', 'sky', 'mountain', 'loch', 'aerial photography', 'reflection', 'fell', 'tundra', 'photography']"
276,"Photo by George Steinmetz @geosteinmetz | A rare aerial view of Beni Isguen, the exquisitely preserved medieval city in the Algerian Sahara.  The pious non-Arabic muslim inhabitants donÛªt allow photography inside the fortified city walls, and visitors have to wander the narrow footpaths with a local escort to insure that rule is respected.  The rooftops are walled off to ensure privacy while sleeping outside in the cool night air. The triangular feature on the left is the town market. To see more of our world from above follow @geosteinmetz","295,291 likes",https://scontent-dfw5-2.cdninstagram.com/vp/3e1d03bc3ccfdf52aed053c21962261f/5C74C278/t51.2885-15/fr/e15/s1080x1080/42002653_329282244515970_1171215142688849789_n.jpg,1106,"['wood', 'pattern']"
277,"Photo by @nicholesobecki | ItÛªs been seven years since Silvana Hinestroza Mendoza first spoke publicly about being raped by members of a guerrilla group who kidnapped and tortured her when she was a young woman. More than 15,000 Colombian women and girls were raped or otherwise sexually abused during the countryÛªs civil war; many remain too terrified or ashamed to tell anyone. After spending most of a hot Wednesday afternoon with reporter @jillfilipovic recounting some of the most intimate details of the worst days of her life, Silvana retreated to her grandsonÛªs bedroom. Finally speaking the truth about what happened, Silvana said, feels good, even powerful ÛÒ like a layer of shame peeled back with each telling. But each telling also means exposing painful scars, literal and metaphorical. I photographed Silvana at that axis of strength and depletion, as she sought out the grounding weight of her grandsonÛªs small body, and offered him the soft foundation of her own. These are questions everywhere: whose stories we choose to believe, what weight we give a womanÛªs words against a manÛªs, whether women have exclusive jurisdiction over our own bodies. It is simultaneously dignifying and terrifying for women to tell the secrets more-powerful men demand we keep, and itÛªs never felt so important to listen, to believe, and to acknowledge the personal courage and integrity of the women who share their stories with us. ÛÏI feel light,Û Silvana said after our interview ended. ÛÏLike I was carrying something really heavy and I put it down.Û #believewomen #women #sexualassault #colombia","240,989 likes",https://scontent-dfw5-2.cdninstagram.com/vp/3e1ebb74b92544135b0221691f082b71/5C6F875C/t51.2885-15/fr/e15/s1080x1080/42966925_600029153747392_8448606064158632762_n.jpg,1011,"['people', 'girl', 'child', 'fun', 'vacation']"
278,"Photo by @stephenwilkes | Fire and Ice. This contrasted image was captured along the Coast Mountains in Bella Coola. To see more photos from my travels near and far, visit me @stephenwilkes.#DayToNight #StephenWilkes #BellaCoola #CoastMountains #Canada #Sunset #Mountaintop #Nature","325,192 likes",https://scontent-dfw5-2.cdninstagram.com/vp/fb7687e6ce59f82c3bcb497956159427/5CB25859/t51.2885-15/fr/e15/s1080x1080/41724491_956258614575357_7306167937935659610_n.jpg,750,"['mountainous landforms', 'sky', 'mountain', 'mountain range', 'geological phenomenon', 'morning', 'ridge', 'rock', 'summit', 'alps']"
279,"Photo by @CristinaMittermeier | Fish is as valuable as gold.  Around the world, small coastal communities depend on healthy local fisheries for their survival.  In the West African village of Winneba, women toil with fish from morning to night, every day:  buying, smoking and selling fish in the local markets is the only way for them to make money.  I was proud to work with the local non-profit @ChallengingHeights to provide education and more opportunities for these women.  Headed by a former child slave, this small organization also rescues children who in desperation, have been sold by their parents into slavery to make a few dollars.  To learn more about the hopeful solutions taking place #Followme at @cristinamittermeier","148,904 likes",https://scontent-dfw5-2.cdninstagram.com/vp/faa4fc5760f3063f31feb6355175190d/5C8B585C/t51.2885-15/e35/42440410_1785066294944615_7208949273597799858_n.jpg,315,"['hand', 'finger', 'human', 'temple', 'fun']"
280,"Photo by @hammond_robin for @onedayinmyworld |ÛÏThe military were torturing people,Û says Fatima, mother of five year-old Yeasamin (in this photograph). Violence and flames, spread by the military, forced them to flee their village in Myanmar. Fatima saved Yeasamin from their burning house, but not before her leg and buttocks were badly burnt. The family eventually reached a refugee camp in Bangladesh where they found safety, but not peace. ""Mental illness"" does not translate into the Rohingya language. Instead they talk about a peaceful state of mind to express wellbeing. Un-peaceful minds are troubled, depressed, anxious, traumatized. Fatima expresses the trauma and stress in those terms too - ÛÏthere is no peace - we donÛªt have our own land, our own people, and our own country.Û// A year has passed since ÛÏethnic cleansingÛ perpetrated by the Myanmar military against the Rohingya sparked a massive refugee crisis. Nearly a million Rohingya ÛÒ those who escaped the flames and executions ÛÒ are now living in camps in Bangladesh. The physical scars have healed but deep trauma remains. // #inmyworld is designed to expose the challenges faced by people living with #mentalhealth issues and give them the chance to be seen, heard and valued. @witness_change is a nonprofit that aims to improve life for excluded groups by amplifying their stories. This work was made in collaboration with MÌ©decins Sans FrontiÌ¬res @doctorswithoutborders who provide mental health support to the refugees and local population. To see more or to share your own mental health story please follow @onedayinmyworld","260,902 likes",https://scontent-dfw5-2.cdninstagram.com/vp/ef11ab8329f9f24118aca3e9c14d9d7e/5C7597A7/t51.2885-15/fr/e15/p1080x1080/42910776_176924349897441_8148973571016079742_n.jpg,986,"['sitting', 'human behavior', 'temple', 'human', 'girl', 'fun', 'leisure', 'child', 'furniture']"
281,"Photo by @CarltonWard | Just after sunset, Luke Fry drives past the milk barn to rake manure into fertilizer, one of the daily chores he and his twin brother Caleb do in the dark before and after school. On this night, Luke's girlfriend Rachel joins for the ride. This is the final image in a photo story I produced during the Missouri Photo Workshop. I applied wanting to reconnect with the fundamentals of photojournalism and push to develop a picture story around the lives of people I had never met in a place I didnÛªt know. After two years of chasing Florida panthers with camera traps nearly full time, it had become common for weeks to go by without holding a camera in my hands. So I set the high-tech equipment aside and went to Missouri with just one camera for an immersive experience that involved a lot of looking, listening and waiting. Each student was limited to just 400 photos for the week, with no deletions. When I am on assignment, I often shoot 1000 photos in a day. But the workshop leaders encouraged us to trust the process and to be intentional about the moments we tried to capture. By watching and waiting we would know when a moment was building and we should trust ourselves respond. By Wednesday evening I had watched the Fry brothers drive the tractor two previous times. But when I saw this sunset forming and heard the tractor coming on the third night, I started running down the hill, remembering the floodlights on the cab that could balance exposure with the western sky. Had I not been watching the farm work for two days, I wouldnÛªt have reacted when this moment presented itself. See the full story and inspiring work from other students through the link in my bio @carltonward. Thank you to my patient and insightful team leaders @billmarr and @wildhorsephotos and workshop leaders @kodakratz @davidreesphoto and Jim Curley. I can't wait to start incorporating lessons to my work in Florida. #MPW70 @mophotoworkshop","221,832 likes",https://scontent-dfw5-2.cdninstagram.com/vp/b92aad550de29698a086bf2f43b8137f/5C8BAAE2/t51.2885-15/fr/e15/s1080x1080/42004041_278846042735273_424038569148454125_n.jpg,509,"['tractor', 'agricultural machinery', 'vehicle', 'mode of transport', 'farm', 'field', 'rural area', 'agriculture', 'motor vehicle', 'tree']"
282,"Photo by @mmuheisen (Muhammed Muheisen) | As the sun sets, people enjoy a swim in the Dead Sea in Jordan, on Saturday the 29th of September 2018. For more photos and videos from different parts of the world, follow me @mmuheisen #muhammedmuheisen","271,433 likes",https://scontent-dfw5-2.cdninstagram.com/vp/5c8903038e8ddfce80379237cf62e320/5C661223/t51.2885-15/fr/e15/s1080x1080/41982938_2099878940341416_7185422207343809087_n.jpg,504,"['sea', 'water', 'sky', 'ocean', 'horizon', 'water bird', 'calm', 'shore', 'sunset', 'bird']"
283,"Photo by @CristinaMittermeier | In a high altitude African forest, a young mountain gorilla awakens from his afternoon nap to take a peek at me. These gorillas live in small family groups, and I spent the afternoon observing their playful behaviours, and gentle and loving nature. Protected by the Rwandan government, this gorilla population is a part of a thriving and well managed tourism industry that supports the local communities with whom they share their homeland. #FollowMe at @CristinaMittermeier for more photos of charismatic wildlife. #wild #nature #love #animals #photography","469,528 likes",https://scontent-dfw5-2.cdninstagram.com/vp/d9e9f603b5c50f697dec7fc1f7de269d/5C7EB2E2/t51.2885-15/fr/e15/s1080x1080/42189646_1036927536478475_9085293362772424406_n.jpg,2449,"['great ape', 'mammal', 'fauna', 'western gorilla', 'primate', 'terrestrial animal', 'wildlife', 'flora', 'organism', 'grass']"
284,"Photo by David Chancellor @chancellordavid | A gamekeepers apprentice extinguishing a patchwork of burning heather late into the evening, on Invermark, Cairngorm National Park, Scotland - Back in the Cairngorm National Park, Scotland for the muir burn - documenting a gamekeepers life - in this extraordinary landscape fire is still a commonly used and controversial agricultural tool, with farmers, crofters and gamekeepers burning grass, heather and gorse. In Scotland the season runs from 01 October through 15 April each year. Much of the heather burning we see today takes place on grouse moors such as those here in the Cairngorm National Park, Scotland. Here for generations gamekeepers have burnt long narrow strips of mature heather on a rotation. How often depends on how quickly the heather becomes both woody and unpalatable, and tall and unavailable. After 2/3 years young heather plants will have regenerated from seed or old stools that survived the fire. If the temperature of the burning is too high, or the grazing pressures are high, the critical balance of growth and competition allows fire and grazing-resistant grass species to become dominant, and the heathland is replaced. By creating a patchwork of different aged heathers a gamekeeper aims to have some young heather for grouse, sheep, deer and mountain hares that is nutritionally richer. Patches are burnt every eight to thirty years. To see more of a gamekeepers life in this extraordinarily complex environment, follow me here @chancellordavid @thephotosociety @everydayextinction and @natgeo #cairngormsnationalpark #scotland #agamekeeperslife","278,573 likes",https://scontent-dfw5-2.cdninstagram.com/vp/206d1dac4bfde0051b9f02ac236ee905/5C6D88C0/t51.2885-15/fr/e15/s1080x1080/42078543_777135865951757_8378907442556776145_n.jpg,445,"['wilderness', 'geological phenomenon', 'sky', 'mountain', 'wildfire', 'atmosphere', 'highland', 'ridge', 'cloud', 'terrain']"
285,"Photo by @gabrielegalimbertiphoto | Lucas, 3 years old - Sydney, Australia. /// Take a moment and think back to your childhood. The era in your life when the only thing you knew about a bill was that it was a birdÛªs equivalent of lips and your day job was to construct fantastical worlds with your favorite toys. In my series Û÷Toy StoriesÛª, I explore the connection between children and their toys and I try to give an insight into their tiny worlds and takes you on a trip down memory lane. Û÷Toy StoriesÛª is the result of an 30 month round the world trip where I visited more then 50 countries and took photographs of children and their favorite toys. I would often take part in a childÛªs games prior to arranging the toys for the photograph. Despite some differences, I found similarities between children living worlds apart. Even in different countries, some childrenÛªs toys played the same function, or example protecting them from dangers and things they feared in the night. - Toys havenÛªt changed all that much since I was a kid. IÛªd often find the kind of toys I used to have, it was nice to go back to my childhood somehow. // Follow me @gabrielegalimbertiphoto for more photos and stories #toys #play #kids #child #children #toy #kid #australia #sydney #train #toystories #trains","147,056 likes",https://scontent-dfw5-2.cdninstagram.com/vp/c289b3260c95f6cf827dfd97663d6eb1/5C78BDD2/t51.2885-15/fr/e15/s1080x1080/42418238_732509100443844_7960337000858932365_n.jpg,592,"['room', 'product', 'toy', 'furniture', 'chair', 'play', 'toddler', 'couch', 'flooring', 'baby products']"
286,"Photo by Daniella Zalcman @dzalcman | This is Mike Pinay, a Cree elder who was forcibly sent to the QuÛªAppelle Indian Residential School from 1953-1963. ÛÏIt was the worst ten years of my life. I was away from my family from the age of 6 to 16. How do you learn about relationships, how do you learn about family? I didnÛªt know what love was. We werenÛªt even known by names back then; I was a number."" Roughly 150,000 Indigenous Canadians were taken away from their families and communities to government funded boarding schools where they were punished if they spoke their languages or practiced their cultures, routinely physically and sexually assaulted, and in extreme cases subjected to medical experimentation and sterilization. The last residential school in Canada closed in 1996. @signsofyouridentity @pulitzercenter #signsofyouridentity","191,107 likes",https://scontent-dfw5-2.cdninstagram.com/vp/296d35f5ab3a16811fb5eed73630fb47/5C67FD7E/t51.2885-15/fr/e15/s1080x1080/42538509_300716567323651_8118260651304303142_n.jpg,805,"['black and white', 'monochrome photography', 'aviation', 'airplane', 'photography', 'monochrome', 'aircraft', 'automotive design', 'wing', 'stock photography']"
287,"Photo by @michaelmelford | A leopard and lion up in the same tree!?? Crazy but true. The leopard had dragged its kill up the tree as leopards will do, and the lion climbed up to have some of the meal, but then the lion looked like it was going after the leopard as they are competing for the same territory. As the leopard is lighter it was able to stay on top of the acacia tree limbs and the lion couldnÛªt quite reach it. If you look closely you will see that the leopard it blind in its left eye. Eventually the lion came down the tree and wandered off. One of the most bizarre things IÛªve seen! #tanzania #lion #leopard #wildlife #africa #safari #nature #conservation @natgeoexpeditions","893,647 likes",https://scontent-dfw5-2.cdninstagram.com/vp/9b6961de89b9ed4419d7aef3ed957c65/5C730AFA/t51.2885-15/fr/e15/s1080x1080/43287145_2128447404139956_1005949426324780576_n.jpg,5120,"['wildlife', 'ecosystem', 'mammal', 'terrestrial animal', 'lion', 'wilderness', 'fauna', 'nature reserve', 'grassland', 'grass']"
288,Photo by Robbie Shone @shonephoto | We arrived in the colorful village of Ittoqqortoormiit in East Greenland late on the evening of the 3rd August and spent five days there as we waited for a good weather/sea ice opportunity to continue further north. During the Û÷nightÛª of our second evening we were all woken up by a loud fog horn. It was from the supply tanker that comes in only twice a year. This was the first time it had arrived this year; the last time being at the end of September last year. The village came alive as for two days the residents were busy with the containers that were being ferried back and forth between the ship and land. @greenland_caves #EAGRE18,"252,346 likes",https://scontent-dfw5-2.cdninstagram.com/vp/f3fda7cab6cd2dc1d26bcaa9e450fab5/5C7972F5/t51.2885-15/fr/e15/s1080x1080/43044117_543405426105575_3574106231770241619_n.jpg,480,"['sea', 'sky', 'coast', 'cloud', 'water', 'coastal and oceanic landforms', 'bay', 'shore', 'loch', 'ocean']"
289,"Photo by Michael Yamashita @yamashitaphoto | Classic panorama of Mt. Everest, adorned by the ubiquitous prayer flags. The worlds tallest mountain at 8,848m, flanked by its 5 neighboring peaks, all over 8000m. ItÛªs Tibetan name is Chomolungma. Truly is the roof of the world. As IÛªm breathing hard at 17,000 feet, itÛªs hard to imagine several of my @natgeo colleagues recently summiting up another 12,000 feet higher. Respect to @coryrichards yrichards & @jimmy_chin  #mounteverest #Chomolungma #prayerflags","338,935 likes",https://scontent-dfw5-2.cdninstagram.com/vp/7aca2a42f92b65ad03c36435845bedd0/5C6953C4/t51.2885-15/fr/e15/s1080x1080/42574488_249680022386833_1226054936735035944_n.jpg,1161,"['blue', 'water', 'painting', 'art', 'reflection', 'modern art', 'mural', 'sky', 'acrylic paint', 'artwork']"
290,"Photo by George Steinmetz @geosteinmetz | I probably wouldnÛªt be alive today without the advice of Alain Arnoux, the crazy pilot seen here flying his paraglider over the worldÛªs largest sand dunes in the Chinese Gobi Desert.  The world champion taught me how to manage risk on over a decade of expeditions in the most remote corners of the world... ÛÏLooks goodÛ_  you go first!Û To see more of our little planet from above, follow @geosteinmetz","419,091 likes",https://scontent-dfw5-2.cdninstagram.com/vp/06a50ef2cc4a31f789cb9f48968c0064/5C861828/t51.2885-15/fr/e15/p1080x1080/42323491_2270309589921076_1825794320461114611_n.jpg,902,"['erg', 'desert', 'singing sand', 'aeolian landform', 'sand', 'dune', 'landscape', 'sky', 'sahara', 'morning']"
291,"Photo by @tasneemalsultan I escaped the heat of the Kuwaiti sun to a random menÛªs barbershop. Somehow I managed to outvote the Kuwaiti gentleman sitting with a knife ready at his face - his traditional Kuwaiti mustache about to be shaved... My encouragement, though, was only met with a bottle of juice to bribe me into silence. #kuwait  #moustache #arab #man #barber","142,426 likes",https://scontent-dfw5-2.cdninstagram.com/vp/fba74bd5836d457b140eddc5fcf7fc94/5C814F0E/t51.2885-15/fr/e15/s1080x1080/42154288_577970732619786_1871470370556284369_n.jpg,303,"['crowd', 'street food', 'vehicle', 'market']"
292,"Photo by @brentstirton | Zackouma National Park, Chad. Djime Said, 50, is the lone survivor of a Conservation Ranger massacre at Heban, Chad. Six Zakouma National Park rangers died in an attack by poachers who were members of the Sudanese military. A few weeks earlier, the Rangers found the poachers camp and took all their ammunition, their poached ivory and provisions. The poachers were out of camp at the time. These poachers then planned a counter-attack that began just before first light while the Rangers were sleeping. They would have woken to a hail of A.K rounds, the last sound they would ever hear. Djime Said was employed as a cook with the rangers in the rainy season. In his account, he said the pre-dawn night was very still when suddenly there was heavy firing out of nowhere. He found himself rolling down the steep hill that made up the Ranger post at Heban. He was shot but managed to hide away for the day and then come back to the camp that night where he confirmed that all the rangers were dead and the camp looted. He spent the next week trying to get help, two days of which were spent wading through a dense swamp on his way to aid. He received $2000 compensation from the Chadian government for his injuries but told me he no longer wanted to work for Zakouma after this experience. Since the time of the attack, the parks ÛÏMambaÛ teams have greatly improved security, this coupled with better relations with the nomads in the region have developed an intelligence network that safeguards both the animals and the people trying to protect them. Every year many rangers die protecting a global heritage, they work for a pittance and endure conditions most humans would balk at. They do most of that with a smile on their faces. Surely we owe them more. #africaparks #zakouma #conservationrangers #natgeo #survivors","222,455 likes",https://scontent-dfw5-2.cdninstagram.com/vp/3eae01d6907894a648e3576e00b3a2d8/5C88AEDA/t51.2885-15/fr/e15/s1080x1080/41728105_384086782132193_8283457459586192575_n.jpg,577,"['ecosystem', 'sky', 'agriculture', 'grass', 'cloud', 'landscape', 'ecoregion', 'grass family', 'tree']"
293,"Photo by @stephenwilkes. | The simplicity and energy radiated by nature is a feeling I always try to capture.  This majestic bald eagle was a lucky find while scouting for my newest Day to Night.To see more photos from my travels near and far, visit me @stephenwilkes.#DayToNight #StephenWilkes #BaldEagle #BellaCoola #Canada","650,095 likes",https://scontent-dfw5-2.cdninstagram.com/vp/e280e9b7d5dc24599fbbcb895dec56e7/5C84E924/t51.2885-15/fr/e15/s1080x1080/42068740_2200008983552545_650212468068307907_n.jpg,1858,"['bird', 'eagle', 'bird of prey', 'beak', 'bald eagle', 'fauna', 'accipitriformes', 'wildlife', 'tree']"
294,"Photo by @andreabruce | Using an old large format camera called a Pacemaker Speed Graphic, I shot ""portraits"" of toilets around the world for last year's National Geographic article on sanitation and open defecation. Here, a working outhouse in Haiti stands in the mountains outside Port-au-Prince. Today open defecation is on the decline worldwide, but nearly 950 million people still routinely practice it. #haiti #sanitation #toilets @noorimages","331,346 likes",https://scontent-dfw5-2.cdninstagram.com/vp/55c5a293cf5c6169268312e60bab316f/5C8832B5/t51.2885-15/fr/e15/p1080x1080/43105618_2157511917795440_2464876739449601002_n.jpg,1380,"['rural area', 'shack', 'wood', 'outdoor structure', 'outhouse', 'hut', 'house', 'tree', 'land lot', 'forest']"
295,"Photo by @argonautphoto (Aaron Huey) | Grand Canyon Day 5: A hiker at the overlook below the Ancestral Puebloan granaries at Nankoweap Creek, Mile 52.  To see more images and follow this journey down the GrandCanyon follow @argonautphoto. #GrandCanyon","616,076 likes",https://scontent-dfw5-2.cdninstagram.com/vp/699964a898ea8fa301e8a12cf56eb987/5C8B6174/t51.2885-15/e35/42898416_305060266889557_5531773192403758315_n.jpg,1250,"['wilderness', 'canyon', 'national park', 'wadi', 'mountain', 'narrows', 'geological phenomenon', 'rock', 'geology', 'terrain']"
296,"Photo by @amivitale | In 2014, I witnessed a group of Samburu warriors encounter a rhino for the first time in their lives at Lewa Wildlife Conservancy (@lewa_wildlife). Only their grandfathers saw rhinos in the wild and these young men had never even seen a photo of one. Based on stories and their own imaginations, they expected the young rhinos to be as big as elephants, as dangerous as lions and for their horns to be flexible, like an elephant's trunk.Much-needed attention has been focused on the plight of wildlife, but very little has been said about the indigenous communities on the frontlines of the poaching wars. The Nature Conservancy in Africa (@nature_africa), the Northern Rangelands Trust (@nrt_kenya) and Lewa are doing incredible work to strengthen these communities, who hold the key to saving Africa's great animals. Together we can work to save them - visit and support the communities that protect them.Follow @amivitale @lewa_wildlife @nrt_kenya & @nature_org to learn about the incredible work being done to protect and preserve these ancient creatures  @kenyawildlifeservice @thephotosociety @natgeo @nature_africa #WorthMoreAlive #protectrhinos #DontLetThemDisappear #rhinos #saverhinos #stoppoaching #kenya #northernkenya #magicalkenya #africa #everydayafrica #worldrhinoday #photojournalism #amivitale","462,136 likes",https://scontent-dfw5-2.cdninstagram.com/vp/7f10a065d4a9e9462c5d776bffac8c47/5C87AB6C/t51.2885-15/fr/e15/s1080x1080/42880726_553035491821618_1847617089957411983_n.jpg,1408,"['mammal', 'vertebrate', 'plant', 'grass', 'tribe', 'tree', 'hand', 'soil', 'finger', 'wildlife']"
297,"Photo by @simonnorfolkstudio | Territorially part of Yemen,  Socotra (Arabic: ¯_ôôâô¯áôÕ¯±ô_ôäÛ_ Suqu__ra), is an archipelago of four islands located in the Arabian Sea. As a consequence of its isolation, the island is home to a high number of endemic species; up to a third of its plant life is endemic. It has been described as ""the most alien-looking place on EarthÛ. The Dragon Blood tree (Dracaena cinnabari) has a unique and strange appearance, with an ""upturned, densely packed crown"". This evergreen species is named after its dark red resin, which is known as ""dragon's blood"". The trees have long been harvested for their resin, highly prized in the ancient world and still used today. Socotrans use it ornamentally as well as for dying wool, as a glue, and a breath freshener. Because of the belief that it is the blood of the dragon it is also used in ritual magic and alchemy. Human activities have greatly reduced the tree's population through overgrazing, and feeding the flowers and fruits to livestock. One of the species' greatest threats is the gradual dessication of the archipelago.Follow @simonnorfolkstudio  for updates, outtakes, unpublished and archive material.@natgeo @simonnorfolkstudio #Socotra #landscape #soqotra #documentaryphotography #simonnorfolkstudio #simonnorfolk #documentary #reportage #Yemen #arabiansea #photojournalism #journalism #arabianpeninsular #arabia #endemic #threatenedspecies #endangeredspecies #simonnorfolkstudio #simonnorfolk #worldheritage #DragonBloodTree #desert #iucn #diksumplateau #diksum","480,700 likes",https://scontent-dfw5-2.cdninstagram.com/vp/f4b80f7ccfc1597025f616747d5ff70e/5C67B796/t51.2885-15/fr/e15/s1080x1080/43018314_1019423251571064_4289419586355816276_n.jpg,1094,"['nature', 'tree', 'woody plant', 'sky', 'vegetation', 'plant', 'landscape', 'morning', 'mountain', 'sunlight']"
298,"Photo by @stevewinterphoto | If you are in San Antonio this Sunday please come to the Tobin Center for the Performing Arts at 4PM for my Nat Geo LIVE presentation ÛÏOn the Trail of Big Cats""Here is a mom and her cubs in the @africanparksnetwork @Zakouma_National_Park. Just 100 years ago there may have been as many as 500,000 lions which roamed the African continent but today there it is estimated that as few as 16,000 - 30,000 remain, and research by lion biologist Hans Bauer and colleagues suggests lions in much of west, east and central Africa will decline by 50% in the next two decades if something dramatic is not done! The biggest threats facing lions in Africa are poaching of their prey and retaliatory killings by farmers when lions eat their cattle! There is also an emerging threat of lions being used in Chinese medicine as tigers become rarer.  @wildaid ""When the buying stops the killing can tooÛPoisonings and poaching are the main threats to lions across their East African range. Most lion populations in East, Central and West Africa are declining so the time to act is now. There are fewer than 20,000 lions left in Africa, down from 200,000 just 100 years ago - and their long-term future remains in question: they are threatened by habitat loss and fragmentation, lack of prey, unsustainable hunting and now poaching for their skins, bones, claws and other body parts. But projects like these show how with determination, political will, community support, and simply envisioning a better future, we can bring this species back as well as protect our last wild landscapes, benefiting both wildlife and people, and creating a better existence for all. To learn more about this project and other inspiring conservation stories from across Africa, please follow @AfricanParksNetwork#follow me @stevewinterphoto to see more images from my work with @natgeo and Thanks!! @stevewinterphoto @natgeo @natgeochannel @natgeowild @thephotosociety @africanparksnetwork  #lion  #lionstrong #livingwithlions  #bigcatsforlife #startwith1thing","701,289 likes",https://scontent-dfw5-2.cdninstagram.com/vp/6d26d40216040ab2dfe40f60e641e6c8/5C7794D5/t51.2885-15/fr/e15/s1080x1080/41744669_239677060041900_3996661363186110048_n.jpg,1653,"['wildlife', 'lion', 'mammal', 'terrestrial animal', 'fauna', 'masai lion', 'big cats', 'zoo', 'organism', 'cat like mammal']"
299,"Photo by @FransLanting | When crocodiles grow up, they increase in length, but as they age, they bulk out in width. By that measure, this massive croc qualifies as a double wide. He was huge, yet still in the prime of his life as you can tell from his teeth. But his gape was not a threat aimed me. He had opened his mouth to regulate his body temperature. Nonetheless, a scary face to look at. Follow me @FransLanting and @ChristineEckstrom to see how a baby crocodile starts its life, as it emerges from an egg.@thephotosoiciety #Okavango #Crocodile #Wildlife #Wildlifephotography #Scary","814,690 likes",https://scontent-dfw5-2.cdninstagram.com/vp/dabe1c3690efbf04db2cea1ba08ab0ae/5C70B9B8/t51.2885-15/e15/42154287_141545000136280_9048624191860699067_n.jpg,3930,"['crocodilia', 'crocodile', 'american alligator', 'nile crocodile', 'reptile', 'alligator', 'fauna', 'terrestrial animal', 'organism', 'snout']"
300,"Photo by Katie Orlinsky @katieorlinsky | An ordinary evening at Hey Moose sled dog Kennel @heymoosekennel in Healy, Alaska. It's rare my home state New York and my adopted state Alaska have similar weather, or similar anything, but right now we are both experiencing a beautiful and mild Autumn season. Let's enjoy it while it lasts, because winter is coming!","714,751 likes",https://scontent-dfw5-2.cdninstagram.com/vp/d9dd142c77646762eced41537a196b9b/5C6523D7/t51.2885-15/fr/e15/s1080x1080/43212464_1117809355059328_6098244256555608647_n.jpg,2572,"['aurora', 'nature', 'sky', 'atmosphere', 'night', 'tree', 'winter', 'snow', 'darkness', 'landscape']"
301,Photo by @salvarezphoto | The Ora River forms a massive waterfall as it pours from a cave entrance more than 50 meters up the side of the Nakanai Plateau In Papua New Guinea's remote island of New Britain. This image is from a National Geographic sponsored expedition to explore the huge caves on the island of New Britain. 21st century exploration often means climbing up and into places like this.  Follow my feed @salvarezphoto for more. #cave,"425,452 likes",https://scontent-dfw5-2.cdninstagram.com/vp/6a0eb01aea1a54004acad48c5d4ba9d9/5C7DAA88/t51.2885-15/fr/e15/s1080x1080/42935470_1913966778908420_6180862830980733984_n.jpg,887,"['waterfall', 'nature', 'nature reserve', 'body of water', 'water resources', 'vegetation', 'watercourse', 'water', 'water feature', 'chute']"
302,"Photo by @joelsartore | This is a one-week-old little grebe chick that was brought to @hessilheadwildliferescue after being found alone on a pond in Rouken Glen Park, Glasgow. In its short stay, this little chick has proven to be quite independent, feeding well on mealworms, waxworms, and strips of fish. This species is the smallest member of the grebe family and not designed well for moving about on land. Its huge feet, good for propulsion in water, trip up the youngster when it tries to walk. Special thanks to @greenteenteam. #PhotoArk","423,794 likes",https://scontent-dfw5-2.cdninstagram.com/vp/f95145a5d2129579261576e290abb238/5C6DAE91/t51.2885-15/fr/e15/s1080x1080/42406954_418099632056863_4418892768487778868_n.jpg,1725,"['fauna', 'beak', 'bird', 'duck', 'water bird', 'ducks geese and swans', 'waterfowl']"
